,folder_name,clip_name,frame_id,human_id,object_id,object_class,action,hmn_x1,hmn_y1,hmn_x2,hmn_y2,obj_x1,obj_y1,obj_x2,obj_y2
4203,20200531,clip_38_1630,54,14285,14286,bicycle,ride,197,182,209,199,198,196,211,217
4204,20200531,clip_38_1630,55,14285,14286,bicycle,ride,232,189,244,212,233,208,251,230
4205,20200531,clip_38_1630,56,14285,14286,bicycle,ride,267,202,279,225,268,218,285,240
4206,20200531,clip_38_1630,57,14285,14286,bicycle,ride,295,215,309,247,294,234,315,259
4207,20200531,clip_38_1630,58,14285,14286,bicycle,ride,323,224,339,270,320,250,344,279
4208,20200531,clip_38_1630,59,14285,14286,bicycle,ride,352,241,367,287,345,263,370,288
4209,20200531,clip_38_1630,52,14284,14283,bicycle,ride,158,102,163,116,157,110,165,124
4210,20200531,clip_38_1630,53,14284,14283,bicycle,ride,162,104,167,120,162,115,170,127
4211,20200531,clip_38_1630,54,14284,14283,bicycle,ride,166,105,171,123,167,120,175,129
4212,20200531,clip_38_1630,55,14284,14283,bicycle,ride,166,105,171,123,167,120,175,129
4213,20200531,clip_38_1630,59,14284,14283,bicycle,ride,188,116,195,138,189,133,195,142
4214,20200531,clip_38_1630,60,14284,14283,bicycle,ride,195,119,202,143,194,137,203,153
4215,20200531,clip_38_1630,61,14284,14283,bicycle,ride,202,122,213,147,203,144,212,160
4216,20200531,clip_38_1630,62,14284,14283,bicycle,ride,210,126,221,150,209,146,218,161
4217,20200531,clip_38_1630,63,14284,14283,bicycle,ride,218,129,229,153,220,152,229,167
4218,20200531,clip_38_1630,64,14284,14283,bicycle,ride,229,137,241,164,232,157,242,174
4219,20200531,clip_38_1630,65,14284,14283,bicycle,ride,245,146,257,175,247,165,257,183
4220,20200531,clip_38_1630,66,14284,14283,bicycle,ride,269,155,282,188,272,176,282,195
4221,20200531,clip_38_1630,67,14284,14283,bicycle,ride,294,164,308,201,296,187,307,207
4222,20200531,clip_38_1630,68,14284,14283,bicycle,ride,319,174,333,214,321,197,332,219
4223,20200531,clip_38_1630,69,14284,14283,bicycle,ride,343,183,358,227,346,208,357,231
4224,20200531,clip_38_1630,70,14284,14283,bicycle,ride,374,189,384,233,376,216,384,239
4235,20200531,clip_40_1726,12,14813,14814,bicycle,ride,346,168,364,206,350,188,365,218
4236,20200531,clip_40_1726,13,14813,14814,bicycle,ride,318,159,331,198,316,178,332,199
4237,20200531,clip_40_1726,14,14813,14814,bicycle,ride,288,152,300,173,287,165,296,182
4238,20200531,clip_40_1726,15,14813,14814,bicycle,ride,264,141,273,160,265,158,276,170
4239,20200531,clip_40_1726,16,14813,14814,bicycle,ride,247,135,255,152,246,150,257,163
4240,20200531,clip_40_1726,17,14813,14814,bicycle,ride,240,126,249,143,243,142,251,152
4241,20200531,clip_40_1726,18,14813,14814,bicycle,ride,229,123,238,139,231,137,239,147
4242,20200531,clip_40_1726,19,14813,14814,bicycle,ride,218,118,227,134,220,133,228,143
4243,20200531,clip_40_1726,20,14813,14814,bicycle,ride,211,114,218,130,211,129,219,137
4244,20200531,clip_40_1726,21,14813,14814,bicycle,ride,202,111,210,127,203,124,211,133
4245,20200531,clip_40_1726,22,14813,14814,bicycle,ride,193,109,201,125,194,123,201,131
4246,20200531,clip_40_1726,13,14816,14815,bicycle,ride,341,162,358,188,343,178,357,200
4247,20200531,clip_40_1726,14,14816,14815,bicycle,ride,315,147,329,169,316,166,327,185
4248,20200531,clip_40_1726,15,14816,14815,bicycle,ride,303,136,317,159,303,156,315,175
4249,20200531,clip_40_1726,16,14816,14815,bicycle,ride,292,130,304,148,294,147,306,160
4250,20200531,clip_40_1726,17,14816,14815,bicycle,ride,267,124,279,141,268,140,280,154
4251,20200531,clip_40_1726,18,14816,14815,bicycle,ride,254,119,265,137,254,134,266,147
4252,20200531,clip_40_1726,19,14816,14815,bicycle,ride,242,116,253,133,242,128,255,142
4253,20200531,clip_40_1726,20,14816,14815,bicycle,ride,230,111,239,127,232,125,240,137
4254,20200531,clip_40_1726,21,14816,14815,bicycle,ride,221,109,228,123,223,121,229,130
4255,20200531,clip_40_1726,22,14816,14815,bicycle,ride,213,106,220,120,214,116,220,126
4256,20200531,clip_40_1726,23,14816,14815,bicycle,ride,202,106,209,118,203,116,209,123
4257,20200531,clip_40_1726,24,14816,14815,bicycle,ride,192,107,199,116,193,116,200,123
4258,20200531,clip_40_1726,61,14830,14831,bicycle,ride,191,122,201,140,190,137,202,154
4259,20200531,clip_40_1726,62,14830,14831,bicycle,ride,205,129,214,147,202,143,214,160
4260,20200531,clip_40_1726,63,14830,14831,bicycle,ride,219,134,227,152,219,149,231,166
4261,20200531,clip_40_1726,64,14830,14831,bicycle,ride,238,145,247,163,239,162,251,178
4262,20200531,clip_40_1726,65,14830,14831,bicycle,ride,264,155,274,173,264,173,276,195
4263,20200531,clip_40_1726,66,14830,14831,bicycle,ride,298,169,311,192,298,192,311,214
4264,20200531,clip_40_1726,67,14830,14831,bicycle,ride,346,191,365,214,348,214,371,242
4270,20200531,clip_42_1822,103,14380,14381,bicycle,ride,271,154,285,183,270,175,286,198
4271,20200531,clip_42_1822,104,14380,14381,bicycle,ride,288,168,302,196,288,195,304,219
4272,20200531,clip_42_1822,105,14380,14381,bicycle,ride,316,191,338,222,315,221,336,253
4273,20200531,clip_42_1822,106,14380,14381,bicycle,ride,368,217,384,252,369,250,384,283
4284,20200531,clip_46_1951,63,14498,14530,bicycle,ride,332,150,348,176,330,166,351,191
4285,20200531,clip_46_1951,64,14498,14530,bicycle,ride,356,163,374,191,355,180,376,207
4286,20200531,clip_46_1951,65,14498,14530,bicycle,ride,372,180,384,208,376,199,384,226
4287,20200531,clip_46_1951,109,14532,14538,bicycle,ride,211,121,219,138,209,131,220,148
4288,20200531,clip_46_1951,110,14532,14538,bicycle,ride,221,122,229,140,220,132,230,149
4289,20200531,clip_46_1951,111,14532,14538,bicycle,ride,240,126,249,143,238,137,250,153
4290,20200531,clip_46_1951,112,14532,14538,bicycle,ride,258,129,268,147,256,142,270,158
4291,20200531,clip_46_1951,113,14532,14538,bicycle,ride,273,134,284,161,273,147,287,167
4292,20200531,clip_46_1951,114,14532,14538,bicycle,ride,277,141,288,167,276,152,289,173
4293,20200531,clip_46_1951,115,14532,14538,bicycle,ride,285,147,296,173,283,162,297,183
4294,20200531,clip_46_1951,116,14532,14538,bicycle,ride,304,156,319,184,302,169,325,190
4295,20200531,clip_46_1951,117,14532,14538,bicycle,ride,331,162,349,199,328,180,350,202
4296,20200531,clip_46_1951,118,14532,14538,bicycle,ride,355,170,373,207,356,193,376,221
4297,20200531,clip_46_1951,113,14531,14539,bicycle,ride,240,133,249,151,240,145,250,166
4298,20200531,clip_46_1951,114,14531,14539,bicycle,ride,244,137,253,154,242,145,253,166
4299,20200531,clip_46_1951,115,14531,14539,bicycle,ride,251,147,261,164,250,162,262,183
4300,20200531,clip_46_1951,116,14531,14539,bicycle,ride,266,152,277,170,263,166,281,184
4301,20200531,clip_46_1951,117,14531,14539,bicycle,ride,286,163,307,194,283,174,308,197
4302,20200531,clip_46_1951,118,14531,14539,bicycle,ride,315,172,334,204,315,191,335,219
4303,20200531,clip_46_1951,119,14531,14539,bicycle,ride,347,186,367,219,342,204,370,241
4304,20200531,clip_48_2047,29,14559,14560,bicycle,ride,118,100,126,115,117,112,127,118
4305,20200531,clip_48_2047,30,14559,14560,bicycle,ride,124,101,132,116,123,112,133,119
4306,20200531,clip_48_2047,31,14559,14560,bicycle,ride,129,104,137,119,128,115,138,121
4307,20200531,clip_48_2047,32,14559,14560,bicycle,ride,134,105,142,121,134,117,144,124
4308,20200531,clip_48_2047,33,14559,14560,bicycle,ride,136,107,145,122,136,121,146,127
4309,20200531,clip_48_2047,34,14559,14560,bicycle,ride,140,110,148,125,141,123,151,129
4310,20200531,clip_48_2047,35,14559,14560,bicycle,ride,147,114,155,129,147,127,157,134
4311,20200531,clip_48_2047,36,14559,14560,bicycle,ride,154,117,162,135,153,134,163,140
4312,20200531,clip_48_2047,37,14559,14560,bicycle,ride,160,122,168,139,159,139,169,145
4313,20200531,clip_48_2047,39,14559,14560,bicycle,ride,192,131,204,154,194,154,203,160
4314,20200531,clip_48_2047,40,14559,14560,bicycle,ride,221,139,233,162,222,160,231,166
4315,20200531,clip_48_2047,41,14559,14560,bicycle,ride,251,145,263,168,249,167,265,176
4316,20200531,clip_48_2047,42,14559,14560,bicycle,ride,287,153,303,186,286,183,303,192
4317,20200531,clip_48_2047,43,14559,14560,bicycle,ride,322,167,342,205,324,200,341,208
4318,20200531,clip_48_2047,44,14559,14560,bicycle,ride,367,184,384,228,373,228,384,236
4334,20200531,clip_48_2047,93,14570,14571,bicycle,ride,373,165,384,201,379,198,384,212
4335,20200531,clip_48_2047,94,14570,14571,bicycle,ride,369,160,384,208,371,190,384,209
4336,20200531,clip_48_2047,95,14570,14571,bicycle,ride,357,158,376,202,356,182,377,201
4337,20200531,clip_48_2047,96,14570,14571,bicycle,ride,341,155,361,193,339,176,361,196
4338,20200531,clip_48_2047,97,14570,14571,bicycle,ride,337,153,357,192,336,173,357,192
4339,20200531,clip_48_2047,98,14570,14571,bicycle,ride,327,150,346,191,327,171,346,190
4340,20200531,clip_48_2047,99,14570,14571,bicycle,ride,317,146,335,188,318,168,336,188
4341,20200531,clip_48_2047,100,14570,14571,bicycle,ride,310,144,328,182,309,166,328,184
4342,20200531,clip_48_2047,101,14570,14571,bicycle,ride,303,142,319,176,302,165,321,182
4343,20200531,clip_48_2047,102,14570,14571,bicycle,ride,295,139,311,173,297,161,312,177
4344,20200531,clip_48_2047,103,14570,14571,bicycle,ride,287,137,303,168,288,156,304,172
4345,20200531,clip_48_2047,104,14570,14571,bicycle,ride,282,135,298,167,284,156,299,171
4346,20200531,clip_48_2047,105,14570,14571,bicycle,ride,275,130,290,163,276,152,291,166
4347,20200531,clip_48_2047,106,14570,14571,bicycle,ride,266,131,282,160,266,149,284,163
4348,20200531,clip_48_2047,107,14570,14571,bicycle,ride,258,130,273,158,257,147,276,161
4349,20200531,clip_48_2047,108,14570,14571,bicycle,ride,253,128,268,156,256,149,272,164
4350,20200531,clip_48_2047,109,14570,14571,bicycle,ride,246,126,261,154,245,147,262,157
4351,20200531,clip_48_2047,110,14570,14571,bicycle,ride,244,125,256,153,245,145,259,155
4352,20200531,clip_48_2047,111,14570,14571,bicycle,ride,243,124,256,152,244,142,257,152
4353,20200531,clip_48_2047,112,14570,14571,bicycle,ride,242,122,254,151,243,141,255,151
4354,20200531,clip_48_2047,113,14570,14571,bicycle,ride,237,121,250,144,238,138,250,147
4355,20200531,clip_48_2047,114,14570,14571,bicycle,ride,232,120,245,143,232,135,246,144
4356,20200531,clip_48_2047,115,14570,14571,bicycle,ride,231,119,245,144,231,135,243,143
4357,20200531,clip_48_2047,116,14570,14571,bicycle,ride,229,118,242,141,230,135,242,143
4358,20200531,clip_48_2047,117,14570,14571,bicycle,ride,226,118,234,140,224,134,235,142
4359,20200531,clip_48_2047,118,14570,14571,bicycle,ride,223,117,232,139,222,132,233,139
4360,20200531,clip_48_2047,119,14570,14571,bicycle,ride,219,114,230,138,220,129,230,137
4361,20200531,clip_50_2143,53,14650,14666,bicycle,ride,193,117,203,135,193,129,204,143
4362,20200531,clip_50_2143,54,14650,14666,bicycle,ride,198,122,210,145,198,134,209,146
4363,20200531,clip_50_2143,55,14650,14666,bicycle,ride,200,128,214,155,200,141,214,155
4364,20200531,clip_50_2143,56,14650,14666,bicycle,ride,208,134,222,164,209,149,222,163
4365,20200531,clip_50_2143,57,14650,14666,bicycle,ride,212,142,227,176,212,158,227,176
4366,20200531,clip_50_2143,58,14650,14666,bicycle,ride,222,152,240,189,222,169,240,189
4367,20200531,clip_50_2143,59,14650,14666,bicycle,ride,249,166,268,206,250,186,268,205
4368,20200531,clip_50_2143,60,14650,14666,bicycle,ride,292,181,314,224,291,205,314,235
4369,20200531,clip_50_2143,61,14650,14666,bicycle,ride,364,201,384,255,365,228,384,254
4370,20200531,clip_50_2143,68,14649,14660,bicycle,ride,297,136,315,170,297,152,315,170
4371,20200531,clip_50_2143,69,14649,14660,bicycle,ride,275,143,289,178,275,161,289,178
4372,20200531,clip_50_2143,70,14649,14660,bicycle,ride,280,149,297,184,280,166,296,184
4373,20200531,clip_50_2143,71,14649,14660,bicycle,ride,307,155,324,199,306,177,323,199
4374,20200531,clip_50_2143,72,14649,14660,bicycle,ride,343,163,361,210,343,187,361,209
4375,20200531,clip_50_2143,104,14656,14657,bicycle,ride,322,122,336,148,317,136,330,153
4376,20200531,clip_50_2143,105,14656,14657,bicycle,ride,299,123,317,152,296,136,321,154
4377,20200531,clip_50_2143,106,14656,14657,bicycle,ride,282,124,298,149,282,136,303,154
4378,20200531,clip_50_2143,107,14656,14657,bicycle,ride,265,123,281,148,265,137,283,151
4379,20200531,clip_50_2143,108,14656,14657,bicycle,ride,250,122,267,147,248,134,266,148
4380,20200531,clip_50_2143,109,14656,14657,bicycle,ride,242,122,257,151,242,137,257,151
4381,20200531,clip_50_2143,110,14656,14657,bicycle,ride,232,122,246,151,231,135,245,152
4382,20200531,clip_50_2143,111,14656,14657,bicycle,ride,222,121,237,150,223,133,237,150
4383,20200531,clip_50_2143,112,14656,14657,bicycle,ride,214,120,229,149,215,132,228,148
4384,20200531,clip_50_2143,113,14656,14657,bicycle,ride,211,119,223,147,209,131,224,148
4385,20200531,clip_50_2143,114,14656,14657,bicycle,ride,211,119,220,145,211,130,221,144
4386,20200531,clip_50_2143,115,14656,14657,bicycle,ride,208,117,218,143,209,130,219,144
4387,20200531,clip_50_2143,116,14656,14657,bicycle,ride,204,116,214,139,205,129,215,143
4388,20200531,clip_50_2143,117,14656,14657,bicycle,ride,200,115,212,139,200,127,211,141
4389,20200531,clip_50_2143,118,14656,14657,bicycle,ride,197,114,208,138,197,127,208,140
4390,20200531,clip_50_2143,119,14656,14657,bicycle,ride,191,115,201,139,191,126,202,139
4391,20200531,clip_50_2143,111,14658,14659,bicycle,ride,322,125,337,158,322,140,333,159
4392,20200531,clip_50_2143,112,14658,14659,bicycle,ride,304,124,316,151,304,140,318,159
4393,20200531,clip_50_2143,113,14658,14659,bicycle,ride,281,123,293,154,281,137,295,154
4394,20200531,clip_50_2143,114,14658,14659,bicycle,ride,262,122,274,153,261,138,274,153
4395,20200531,clip_50_2143,115,14658,14659,bicycle,ride,254,120,266,151,254,134,266,151
4396,20200531,clip_50_2143,116,14658,14659,bicycle,ride,248,117,260,148,248,132,260,148
4397,20200531,clip_50_2143,117,14658,14659,bicycle,ride,242,117,252,140,242,128,252,139
4398,20200531,clip_50_2143,118,14658,14659,bicycle,ride,235,115,245,142,235,129,245,141
4399,20200531,clip_50_2143,119,14658,14659,bicycle,ride,230,114,239,140,231,130,238,139
4425,20200601,clip_4_0152,0,15764,15763,bicycle,ride,208,128,220,148,207,139,220,149
4426,20200601,clip_4_0152,1,15764,15763,bicycle,ride,207,129,219,149,210,141,222,151
4427,20200601,clip_4_0152,2,15764,15763,bicycle,ride,212,131,224,150,212,143,224,152
4428,20200601,clip_4_0152,3,15764,15763,bicycle,ride,213,132,225,151,214,144,226,153
4429,20200601,clip_4_0152,4,15764,15763,bicycle,ride,214,133,227,152,216,146,228,155
4430,20200601,clip_4_0152,5,15764,15763,bicycle,ride,223,135,235,154,224,146,235,155
4431,20200601,clip_4_0152,6,15764,15763,bicycle,ride,233,136,245,155,233,148,247,158
4432,20200601,clip_4_0152,7,15764,15763,bicycle,ride,242,139,255,158,241,149,255,159
4433,20200601,clip_4_0152,8,15764,15763,bicycle,ride,252,139,265,159,251,152,264,162
4434,20200601,clip_4_0152,9,15764,15763,bicycle,ride,262,140,274,160,261,152,275,163
4435,20200601,clip_4_0152,10,15764,15763,bicycle,ride,270,143,285,163,271,155,288,166
4436,20200601,clip_4_0152,11,15764,15763,bicycle,ride,276,144,291,164,275,155,293,166
4437,20200601,clip_4_0152,12,15764,15763,bicycle,ride,282,146,299,166,281,159,299,177
4438,20200601,clip_4_0152,13,15764,15763,bicycle,ride,284,149,300,169,282,159,300,176
4439,20200601,clip_4_0152,14,15764,15763,bicycle,ride,285,152,302,172,284,162,301,179
4440,20200601,clip_4_0152,15,15764,15763,bicycle,ride,293,155,309,175,293,166,310,183
4441,20200601,clip_4_0152,16,15764,15763,bicycle,ride,305,159,324,179,305,171,323,188
4442,20200601,clip_4_0152,17,15764,15763,bicycle,ride,313,160,332,183,313,172,331,192
4443,20200601,clip_4_0152,18,15764,15763,bicycle,ride,321,163,340,188,320,175,338,195
4444,20200601,clip_4_0152,19,15764,15763,bicycle,ride,332,166,351,191,333,179,351,199
4445,20200601,clip_4_0152,20,15764,15763,bicycle,ride,338,169,357,194,338,183,356,203
4446,20200601,clip_4_0152,21,15764,15763,bicycle,ride,343,174,362,199,345,186,367,206
4447,20200601,clip_4_0152,22,15764,15763,bicycle,ride,349,176,368,201,349,190,371,212
4448,20200601,clip_4_0152,23,15764,15763,bicycle,ride,351,180,370,205,352,195,374,217
4449,20200601,clip_4_0152,24,15764,15763,bicycle,ride,356,185,375,215,355,200,377,222
4450,20200601,clip_4_0152,25,15764,15763,bicycle,ride,371,188,384,218,369,205,384,227
4451,20200601,clip_14_0632,86,15006,15007,bicycle,ride,337,180,359,230,335,198,361,239
4452,20200601,clip_14_0632,87,15006,15007,bicycle,ride,290,160,307,200,290,173,310,208
4453,20200601,clip_14_0632,88,15006,15007,bicycle,ride,256,144,267,178,253,159,273,184
4454,20200601,clip_14_0632,89,15006,15007,bicycle,ride,234,134,245,158,232,148,248,167
4455,20200601,clip_14_0632,90,15006,15007,bicycle,ride,215,124,226,148,214,137,229,154
4456,20200601,clip_14_0632,91,15006,15007,bicycle,ride,192,118,202,140,190,128,205,143
4457,20200601,clip_14_0632,93,15006,15007,bicycle,ride,163,108,171,123,161,116,172,130
4458,20200601,clip_14_0632,94,15006,15007,bicycle,ride,153,104,159,119,152,111,161,123
4459,20200601,clip_14_0632,95,15006,15007,bicycle,ride,142,102,147,117,141,109,149,121
4460,20200601,clip_14_0632,96,15006,15007,bicycle,ride,131,100,137,115,130,106,138,118
4461,20200601,clip_14_0632,97,15006,15007,bicycle,ride,122,96,128,111,121,101,130,113
4462,20200601,clip_18_0802,0,15020,15021,bicycle,ride,195,135,206,159,193,157,206,170
4463,20200601,clip_18_0802,6,15020,15021,bicycle,ride,164,126,170,151,162,145,171,158
4464,20200601,clip_18_0802,7,15020,15021,bicycle,ride,161,124,169,151,161,145,169,158
4465,20200601,clip_18_0802,8,15020,15021,bicycle,ride,157,119,167,146,158,143,167,155
4466,20200601,clip_18_0802,9,15020,15021,bicycle,ride,153,118,163,145,155,138,164,150
4467,20200601,clip_18_0802,10,15020,15021,bicycle,ride,149,118,159,144,150,139,160,151
4468,20200601,clip_18_0802,11,15020,15021,bicycle,ride,148,116,158,143,148,139,157,151
4469,20200601,clip_18_0802,12,15020,15021,bicycle,ride,146,115,157,142,146,139,155,151
4470,20200601,clip_18_0802,13,15020,15021,bicycle,ride,143,114,153,140,143,136,153,148
4471,20200601,clip_18_0802,14,15020,15021,bicycle,ride,140,112,150,139,141,134,150,145
4472,20200601,clip_18_0802,15,15020,15021,bicycle,ride,138,112,148,138,140,130,149,142
4473,20200601,clip_18_0802,16,15020,15021,bicycle,ride,137,111,147,138,137,130,146,141
4474,20200601,clip_18_0802,17,15020,15021,bicycle,ride,134,110,144,132,135,128,144,139
4475,20200601,clip_18_0802,18,15020,15021,bicycle,ride,133,110,143,132,134,127,143,138
4476,20200601,clip_18_0802,19,15020,15021,bicycle,ride,132,110,142,132,133,127,142,137
4477,20200601,clip_18_0802,20,15020,15021,bicycle,ride,131,106,141,128,132,123,144,134
4478,20200601,clip_18_0802,21,15020,15021,bicycle,ride,127,104,137,126,129,120,141,131
4479,20200601,clip_18_0802,22,15020,15021,bicycle,ride,126,103,136,125,127,120,139,131
4480,20200601,clip_18_0802,23,15020,15021,bicycle,ride,124,102,135,124,125,120,137,130
4481,20200601,clip_18_0802,24,15020,15021,bicycle,ride,123,101,133,123,123,119,135,130
4482,20200601,clip_18_0802,25,15020,15021,bicycle,ride,122,100,132,122,122,118,134,129
4483,20200601,clip_18_0802,26,15020,15021,bicycle,ride,121,99,131,122,122,118,134,128
4484,20200601,clip_18_0802,27,15020,15021,bicycle,ride,120,99,130,121,118,116,130,127
4485,20200601,clip_18_0802,28,15020,15021,bicycle,ride,119,98,129,120,117,115,129,126
4486,20200601,clip_18_0802,29,15020,15021,bicycle,ride,117,96,128,119,116,114,128,125
4487,20200601,clip_18_0802,30,15020,15021,bicycle,ride,115,96,126,118,115,114,126,125
4488,20200601,clip_18_0802,31,15020,15021,bicycle,ride,114,95,124,117,113,113,125,124
4489,20200601,clip_18_0802,32,15020,15021,bicycle,ride,112,94,122,116,111,113,123,124
